   214 L    146 EV_APV { AI 2    728    729 } { AI 1    730 } 
   215 L    147 EV_APV { AI 2    731    732 } { AI 1    733 } 
   216 L    148 EV_APV { AI 2    738    739 } { AI 1    740 } 
   217 L    149 EV_APV { AI 2    741    742 } { AI 1    743 } 
   218 L    150 EV_APV { AI 2    748    749 } { AI 1    750 } 
   219 L    151 EV_APV { AI 2    751    752 } { AI 1    753 } 
   220 L    152 EV_APV { AI 2    758    759 } { AI 1    760 } 
   221 L    153 EV_APV { AI 2    761    762 } { AI 1    763 } 
   222 L    154 EV_APV { AI 2    764    765 } { AI 1    766 } 
   223 L    155 EV_APV { AI 2    773    774 } { AI 1    775 } 
   224 L    156 EV_APV { AI 2    776    777 } { AI 1    778 } 
   225 L    157 EV_APV { AI 2    781    782 } { AI 1    783 } 
   226 L    158 EV_APV { AI 2    786    787 } { AI 1    788 } 
   227 L    159 EV_APV { AI 2    793    794 } { AI 1    795 } 
   228 L    160 EV_APV { AI 2    796    797 } { AI 1    798 } 
   229 L    161 EV_APV { AI 2    803    804 } { AI 1    805 } 
   230 L    162 EV_APV { AI 2    806    807 } { AI 1    808 } 
   231 L    163 EV_APV { AI 2    811    812 } { AI 1    813 } 
   232 L    164 EV_APV { AI 2    816    817 } { AI 1    818 } 
   233 L    165 EV_APV { AI 2    823    824 } { AI 1    825 } 
   234 L    166 EV_APV { AI 2    830    831 } { AI 1    832 } 
   235 L    167 EV_APV { AI 2    835    836 } { AI 1    837 } 
   236 L    168 EV_APV { AI 2    840    841 } { AI 1    842 } 
   237 L    169 EV_APV { AI 2    845    846 } { AI 1    847 } 
   238 L    170 EV_APV { AI 2    850    851 } { AI 1    852 } 
   239 L    171 EV_APV { AI 2    855    856 } { AI 1    857 } 
   240 F      0 EV_APV { AI 2     12     13 } { AI 0 } 
   241 F      1 EV_APV { AI 2     24     25 } { AI 0 } 
   242 F      2 EV_APV { AI 2     34     35 } { AI 0 } 
   243 F      3 EV_APV { AI 2     44     45 } { AI 0 } 
   244 F      4 EV_APV { AI 2     54     55 } { AI 0 } 
   245 F      5 EV_APV { AI 2     64     65 } { AI 0 } 
   246 F      6 EV_APV { AI 2     74     75 } { AI 0 } 
   247 F      7 EV_APV { AI 2     84     85 } { AI 0 } 
   248 F      8 EV_APV { AI 2     90     91 } { AI 0 } 
   249 F      9 EV_APV { AI 2     99    100 } { AI 0 } 
   250 F     10 EV_APV { AI 2    109    110 } { AI 0 } 
   251 F     11 EV_APV { AI 2    123    124 } { AI 0 } 
   252 F     12 EV_APV { AI 2    134    135 } { AI 0 } 
   253 F     13 EV_APV { AI 2    140    141 } { AI 0 } 
   254 F     14 EV_APV { AI 2    149    150 } { AI 0 } 
   255 F     15 EV_APV { AI 2    159    160 } { AI 0 } 
   256 F     16 EV_APV { AI 2    169    170 } { AI 0 } 
   257 F     17 EV_APV { AI 2    179    180 } { AI 0 } 
   258 F     18 EV_APV { AI 2    189    190 } { AI 0 } 
   259 F     19 EV_APV { AI 2    204    205 } { AI 0 } 
   260 F     20 EV_APV { AI 2    216    217 } { AI 0 } 
   261 F     21 EV_APV { AI 2    225    226 } { AI 0 } 
   262 F     22 EV_APV { AI 2    234    235 } { AI 0 } 
   263 F     23 EV_APV { AI 2    240    241 } { AI 0 } 
   264 F     24 EV_APV { AI 2    249    250 } { AI 0 } 
   265 F     25 EV_APV { AI 2    259    260 } { AI 0 } 
   266 F     26 EV_APV { AI 2    265    266 } { AI 0 } 
   267 F     27 EV_APV { AI 2    274    275 } { AI 0 } 
   268 F     28 EV_APV { AI 2    284    285 } { AI 0 } 
   269 F     29 EV_APV { AI 2    299    300 } { AI 0 } 
   270 F     30 EV_APV { AI 2    311    312 } { AI 0 } 
   271 F     31 EV_APV { AI 2    321    322 } { AI 0 } 
   272 F     32 EV_APV { AI 2    331    332 } { AI 0 } 
   273 F     33 EV_APV { AI 2    341    342 } { AI 0 } 
   274 F     34 EV_APV { AI 2    351    352 } { AI 0 } 
   275 F     35 EV_APV { AI 2    361    362 } { AI 0 } 
   276 F     36 EV_APV { AI 2    375    376 } { AI 0 } 
   277 F     37 EV_APV { AI 2    382    383 } { AI 0 } 
   278 F     38 EV_APV { AI 2    391    392 } { AI 0 } 
   279 F     39 EV_APV { AI 2    401    402 } { AI 0 } 
   280 F     40 EV_APV { AI 2    411    412 } { AI 0 } 
   281 F     41 EV_APV { AI 2    421    422 } { AI 0 } 
   282 F     42 EV_APV { AI 2    434    435 } { AI 0 } 
   283 F     43 EV_APV { AI 2    440    441 } { AI 0 } 
   284 F     44 EV_APV { AI 2    449    450 } { AI 0 } 
   285 F     45 EV_APV { AI 2    452    453 } { AI 0 } 
   286 F     46 EV_APV { AI 2    460    461 } { AI 0 } 
   287 F     47 EV_APV { AI 2    465    466 } { AI 0 } 
   288 F     48 EV_APV { AI 2    474    475 } { AI 0 } 
   289 F     49 EV_APV { AI 2    484    485 } { AI 0 } 
   290 F     50 EV_APV { AI 2    490    491 } { AI 0 } 
   291 F     51 EV_APV { AI 2    499    500 } { AI 0 } 
   292 F     52 EV_APV { AI 2    508    509 } { AI 0 } 
   293 F     53 EV_APV { AI 2    513    514 } { AI 0 } 
   294 F     54 EV_APV { AI 2    515    516 } { AI 0 } 
   295 F     55 EV_APV { AI 2    524    525 } { AI 0 } 
   296 F     56 EV_APV { AI 2    534    535 } { AI 0 } 
   297 F     57 EV_APV { AI 2    543    544 } { AI 0 } 
   298 F     58 EV_APV { AI 2    552    553 } { AI 0 } 
   299 F     59 EV_APV { AI 2    561    562 } { AI 0 } 
   300 F     60 EV_APV { AI 2    566    567 } { AI 0 } 
   301 F     61 EV_APV { AI 2    568    569 } { AI 0 } 
   302 F     62 EV_APV { AI 2    577    578 } { AI 0 } 
   303 F     63 EV_APV { AI 2    587    588 } { AI 0 } 
   304 F     64 EV_APV { AI 2    593    594 } { AI 0 } 
   305 F     65 EV_APV { AI 2    598    599 } { AI 0 } 
   306 F     66 EV_APV { AI 2    607    608 } { AI 0 } 
   307 F     67 EV_APV { AI 2    616    617 } { AI 0 } 
   308 F     68 EV_APV { AI 2    621    622 } { AI 0 } 
   309 F     69 EV_APV { AI 2    626    627 } { AI 0 } 
   310 F     70 EV_APV { AI 2    628    629 } { AI 0 } 
   311 F     71 EV_APV { AI 2    637    638 } { AI 0 } 
   312 F     72 EV_APV { AI 2    646    647 } { AI 0 } 
   313 F     73 EV_APV { AI 2    651    652 } { AI 0 } 
   314 F     74 EV_APV { AI 2    656    657 } { AI 0 } 
   315 F     75 EV_APV { AI 2    658    659 } { AI 0 } 
   316 F     76 EV_APV { AI 2    667    668 } { AI 0 } 
   317 F     77 EV_APV { AI 2    677    678 } { AI 0 } 
   318 F     78 EV_APV { AI 2    686    687 } { AI 0 } 
   319 F     79 EV_APV { AI 2    695    696 } { AI 0 } 
   320 F     80 EV_APV { AI 2    709    710 } { AI 0 } 
   321 F     81 EV_APV { AI 2    716    717 } { AI 0 } 
   322 F     82 EV_APV { AI 2    725    726 } { AI 0 } 
   323 F     83 EV_APV { AI 2    735    736 } { AI 0 } 
   324 F     84 EV_APV { AI 2    745    746 } { AI 0 } 
   325 F     85 EV_APV { AI 2    755    756 } { AI 0 } 
   326 F     86 EV_APV { AI 2    769    770 } { AI 0 } 
   327 F     87 EV_APV { AI 2    779    780 } { AI 0 } 
   328 F     88 EV_APV { AI 2    784    785 } { AI 0 } 
   329 F     89 EV_APV { AI 2    789    790 } { AI 0 } 
   330 F     90 EV_APV { AI 2    791    792 } { AI 0 } 
   331 F     91 EV_APV { AI 2    800    801 } { AI 0 } 
   332 F     92 EV_APV { AI 2    809    810 } { AI 0 } 
   333 F     93 EV_APV { AI 2    814    815 } { AI 0 } 
   334 F     94 EV_APV { AI 2    819    820 } { AI 0 } 
   335 F     95 EV_APV { AI 2    821    822 } { AI 0 } 
   336 F     96 EV_APV { AI 2    826    827 } { AI 0 } 
   337 F     97 EV_APV { AI 2    828    829 } { AI 0 } 
   338 F     98 EV_APV { AI 2    833    834 } { AI 0 } 
   339 F     99 EV_APV { AI 2    838    839 } { AI 0 } 
   340 F    100 EV_APV { AI 2    843    844 } { AI 0 } 
   341 F    101 EV_APV { AI 2    848    849 } { AI 0 } 
   342 F    102 EV_APV { AI 2    853    854 } { AI 0 } 
   343 F    103 EV_APV { AI 2    858    859 } { AI 0 } 
} 
{ SolTree .\3x5patch_2ndOrderWavePort2\3x5patch_2ndOrderWavePort2 
     1 
v_0_0.0356867_71.3735 EigenPair 
EigenVal { AC 1 ( 3.5686719318819615e-002,  7.1373456486272204e+001) }  
EigenSol 
{ AC 860 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.0371061626451161e-015, -8.1484271978359201e-012) ( 5.1416174059260298e-026, -4.6904521725366915e-025) 
(-4.6632265029228982e-025,  1.2420055645145181e-024) ( 8.3301607041536395e-016, -3.3320653231312517e-012) 
( 6.2538088738079801e-026, -9.8303656770430252e-025) (-3.7981063914017484e-014,  1.5192430314889516e-010) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.2179879471316547e-027,  1.0920464064269032e-026) (-8.1683370892625991e-027, -4.0663638517360527e-026) 
(-4.8222434999803053e-025,  3.5954897517347048e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 3.6337100561455180e-015, -1.4534844768251649e-011) ( 2.0303029811798856e-025, -5.0100704038535704e-025) 
(-9.0803857760897213e-025,  2.4563408871210313e-024) (-2.2049078048289873e-015,  8.8196339762934774e-012) 
( 1.3069991097827597e-025, -6.6382953226952886e-025) (-5.2877089648914808e-014,  2.1150842471849445e-010) 
( 5.6308188568983958e-027,  3.2252945133627672e-026) (-1.1167780335864999e-027, -4.3800664725131550e-027) 
(-8.5798457936836529e-025,  1.7814697221220777e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.6206814113320258e-018, -1.0482729019890408e-014) ( 2.0915515485060409e-026, -7.9841192714067569e-026) 
(-3.3683644865831449e-025,  1.3656474211858985e-024) ( 2.5134955709003270e-016, -1.0053985426045278e-012) 
(-1.2481388379080929e-025, -4.2261320007561862e-026) (-2.5055461853035392e-014,  1.0022187874544854e-010) 
(-4.0811785178529717e-027, -2.0107885390602740e-026) ( 1.1185962522256901e-027,  1.3956131112795765e-026) 
( 6.6959089770045947e-026, -2.1882645699187483e-025) ( 6.7158917763880599e-025, -2.6900117774891719e-024) 
( 9.8131469918298870e-016, -3.9252600238414295e-012) (-3.5000475392999557e-026, -2.3847171831118373e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-5.4626985017499614e-027, -2.6657187526987312e-026) ( 1.7723390244993970e-027,  6.2820907683410927e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 5.3150016279282069e-017, -2.1260013150417078e-013) ( 4.3940140831649268e-026, -3.8147607672972308e-025) 
( 1.7620640782913496e-025, -1.0196091472821245e-024) (-2.4859771402206088e-015,  9.9439116694312169e-012) 
( 3.6029020841387194e-025, -9.2511619325751893e-025) (-4.8390238340524480e-014,  1.9356101387455843e-010) 
(-3.3584685778723446e-028, -8.7255332930740331e-027) (-1.8561536872083567e-027, -6.4118013108958612e-027) 
(-7.2527388166299691e-025,  1.5538219324427784e-024) ( 9.8859696738837278e-014, -3.9543891057590877e-010) 
( 2.8584900094902918e-015, -1.1433963612198586e-011) ( 7.4101473091796173e-027, -1.3586432810748554e-024) 
( 9.8859696738533648e-014, -3.9543891057590660e-010) ( 1.1817103075490549e-015, -4.7268427075837963e-012) 
(-5.0206538964336966e-027, -3.7270092105945495e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.2243597099401232e-027,  4.5868612525855721e-027) (-4.1618889729525117e-027, -1.9812827500622128e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8859696738321274e-014, -3.9543891057590577e-010) 
( 2.4098876171788518e-015, -9.6395534821089679e-012) ( 7.3740578963701193e-026, -1.5517921337388838e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-3.7797839266602099e-028, -1.7267549340914612e-027) (-1.6023581923347916e-027, -9.8169842864674474e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.1502198091023019e-015,  4.6008806747369122e-012) ( 1.6003813327190090e-025, -1.0515797538659890e-024) 
( 9.8859696738412000e-014, -3.9543891057590489e-010) ( 3.8750949913785264e-016, -1.5500384811820600e-012) 
( 1.0766018896732012e-026, -6.5690527499830807e-025) (-7.2196490745826875e-014,  2.8878605326467847e-010) 
( 3.0070702715549914e-027,  6.6320722995948339e-027) (-1.3991439603486403e-027, -9.3460073033591135e-027) 
(-4.5467023735736354e-025,  2.0722059254817754e-024) (-1.0805438712925375e-024,  2.9149198642058649e-024) 
( 1.0379478900409214e-015, -4.1517928579857204e-012) (-7.3553250194076214e-026,  2.2229230390773471e-025) 
( 1.4342334599100739e-027,  3.0789530365928923e-027) ( 2.4232656681945783e-027,  1.1047844938213900e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 8.7315456108028751e-017, -3.4926193345424259e-013) 
( 2.7497957505267606e-025,  5.0518841036695316e-025) ( 9.8859696738867772e-014, -3.9543891057590949e-010) 
( 4.2267787089721434e-016, -1.6907120122291948e-012) ( 8.1991891863427651e-026,  9.7961061944473774e-025) 
(-7.0405679676565686e-014,  2.8162280674725722e-010) ( 1.1830676051058258e-027,  4.5710978275293427e-027) 
(-1.2038748204648866e-027, -4.2771116733012348e-027) (-1.1271659179994705e-024, -4.5565500866505113e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.0031279305487057e-016,  8.0125142273477251e-013) 
( 1.6423233688828697e-025,  8.5405672580680319e-025) ( 1.0422623497021277e-025, -3.9191443243810748e-025) 
(-1.8565093697702281e-015,  7.4260398004896606e-012) ( 6.0282672979016998e-026, -5.8636095554173655e-025) 
(-5.0106364298901718e-014,  2.0042551985548974e-010) ( 9.0162860611480033e-028,  4.9686568911210496e-027) 
( 1.4225039164377844e-027,  4.1195893479003432e-027) (-1.7574168646251448e-025, -5.7394834832890109e-025) 
( 9.8859696738898468e-014, -3.9543891057591110e-010) ( 1.0907317859773552e-015, -4.3629285073603797e-012) 
(-1.3797494558955361e-025, -8.1372874409901722e-025) ( 9.8859696738807314e-014, -3.9543891057591017e-010) 
( 2.7255892758792883e-015, -1.0902360511551503e-011) (-3.1457081541463429e-025, -1.5794814039598507e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.5586125607312192e-028, -1.0433246153583650e-027) 
(-1.9691736081005986e-027, -1.1158434944061211e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-3.3429663160906486e-015,  1.3371869444266552e-011) ( 2.1672182149846980e-029,  3.1950189652773072e-026) 
( 9.8859696739141172e-014, -3.9543891057591208e-010) ( 3.1294980710599514e-015, -1.2517996197222658e-011) 
( 3.4140050710187196e-026,  2.3141641514315138e-026) (-4.3637741973951296e-014,  1.7455102246963561e-010) 
( 3.6262029654608996e-027,  2.1648738032322129e-026) (-4.0025533540264114e-027, -3.0385789992317890e-026) 
(-8.8725221780117379e-026, -1.1317584964889837e-024) ( 9.8859696739019397e-014, -3.9543891057590986e-010) 
( 7.5285240134640537e-016, -3.0114105466119929e-012) ( 1.0836936300500261e-025, -2.0606509813543859e-025) 
(-1.7101372562617632e-028,  3.3131085793392632e-027) (-1.1100445909186291e-027, -3.8210074453554194e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.4963915276695954e-015,  5.9855679817614478e-012) 
( 1.0898783711761669e-025,  9.3506539112432347e-025) (-1.2130496412687485e-024,  3.2622193909648526e-024) 
( 3.8936220226796211e-016, -1.5574492959436268e-012) (-4.8345032478459561e-027,  1.4370725579024173e-024) 
(-7.0575362747602574e-014,  2.8230153924586216e-010) ( 1.0471125854757931e-027, -4.0904260263794346e-027) 
( 2.2891398466802478e-027,  8.1731431461182857e-027) (-4.5926260342531173e-025, -2.2460626705667463e-024) 
( 9.8859696738442178e-014, -3.9543891057590443e-010) ( 8.8521224708004963e-016, -3.5408500953338316e-012) 
( 5.2358090365728804e-026,  8.2905912504579708e-025) ( 9.8859696738533169e-014, -3.9543891057590469e-010) 
( 7.5708799024306965e-016, -3.0283529075085945e-012) ( 6.1347380420754532e-026, -4.3742096472259285e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.0180417445195390e-027,  1.7208228144504183e-027) 
(-1.2943329446699302e-027, -6.2034340498321980e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 4.1511669271667562e-016, -1.6604672899808772e-012) 
( 7.0755984526956817e-026, -6.9780045984959115e-026) (-1.3472257621388208e-024,  3.6048622965535016e-024) 
(-1.5170695174054827e-015,  6.0682799665851139e-012) ( 4.6378142340420007e-026, -1.8207668903334337e-024) 
(-4.6017360673379221e-014,  1.8406950024184635e-010) ( 6.4161708987563282e-028,  5.1525955624902939e-027) 
( 1.0256357858561700e-028,  2.6911978212167450e-027) (-3.2535491763691224e-025,  3.5872747847176855e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.8844849984800300e-015,  7.5379423500964072e-012) 
(-1.5927269987300565e-026,  1.0378498265421148e-024) ( 2.7200724811702678e-027, -3.5855407637413714e-025) 
(-4.5450120563151320e-016,  1.8180053908379896e-012) ( 7.0517802598057471e-026, -9.8911593608141000e-025) 
(-6.4815381824776392e-014,  2.5926160835336436e-010) ( 8.3118955046889225e-028,  7.7656452093370628e-027) 
( 3.6709989560488136e-028, -1.6278911592045669e-027) ( 8.5207588023735111e-026, -2.6741199002573311e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-6.3128417744230687e-016,  2.5251374991149519e-012) 
(-9.0648985606777822e-027, -8.5863795958801654e-025) (-6.3394906618228258e-027,  7.9883857543946198e-025) 
( 1.1744581117095224e-015, -4.6978339154452616e-012) (-2.3870200550820827e-025,  1.0142625071559009e-024) 
(-3.0498887712168865e-014,  1.2199558899402563e-010) (-5.8678474801907642e-028, -7.1508461815994127e-027) 
( 1.9601527782913561e-028,  6.6149792866938503e-027) ( 7.1554888802494298e-025, -3.9919835220063353e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.7519694463450324e-015, -1.1007881226405062e-011) 
( 1.3934256351223278e-025,  1.1210188223744979e-024) ( 2.4150755632635948e-025, -9.4244263209771504e-025) 
( 1.2880775422250720e-015, -5.1523117791561533e-012) ( 1.9053646676241064e-025,  1.7443819618305322e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 4.9564034294787259e-014, -1.9825619915259402e-010) 
(-3.0592460650775746e-027, -1.1885195070892426e-026) (-1.1371087768149986e-028,  2.2232842670636164e-029) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-3.2898114096814849e-025, -2.8264295208284102e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.8920308913625142e-015,  7.5681259312030089e-012) (-5.9799255496504253e-026,  1.2171591388177937e-024) 
( 6.0645824706009080e-025, -2.3398448148814462e-024) ( 3.4906426957129435e-015, -1.3962575147315278e-011) 
(-1.8403188818272278e-025, -1.0003661172317112e-025) ( 5.5686072739333530e-014, -2.2274436058513597e-010) 
( 1.0361821481185177e-027,  2.5127414867731927e-027) (-2.6386992731083560e-027, -1.8905343266924452e-026) 
( 7.3874925749882155e-025, -6.5338532379723105e-025) ( 9.8859696738351617e-014, -3.9543891057590587e-010) 
(-1.5760826717937451e-015,  6.3043326578481656e-012) ( 4.3949800813168806e-026,  2.0926083110440923e-024) 
( 9.8859696738472711e-014, -3.9543891057590531e-010) ( 4.5791205282947605e-016, -1.8316487838650464e-012) 
(-6.2002501557409679e-026,  8.3109892575535719e-025) ( 2.1449629522619680e-027,  9.5022262794704808e-027) 
(-1.6767430589747962e-027, -1.3795088390080495e-026) ( 9.8859696738472635e-014, -3.9543891057590505e-010) 
( 1.3083722912805887e-015, -5.2334908011684457e-012) (-6.6967054046616160e-026,  2.7054050301057627e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-6.4332463105821793e-028, -7.9562832348016154e-028) (-1.5056717637523110e-027, -6.0726140522818367e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8859696738321641e-014, -3.9543891057590722e-010) 
(-1.3587762879436844e-015,  5.4351068508681839e-012) (-9.6788553948182235e-026,  3.5323711105750104e-025) 
( 2.3399728393002723e-027,  1.1902106674997524e-026) ( 1.7087004858303251e-028, -1.3415665045704725e-028) 
( 2.8045564858791524e-024, -7.1944461156702618e-024) ( 6.2284988972367689e-016, -2.4914003377045518e-012) 
(-2.4642898539970209e-025, -9.7025625532540447e-026) ( 9.8859696741475708e-014, -3.9543891057591513e-010) 
( 3.3158255574220050e-015, -1.3263306375722416e-011) ( 2.4144092756483632e-025,  8.2024047333386429e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-8.5536071270145660e-028, -2.5297142316483896e-027) 
(-4.9925840688651909e-027, -2.0753380690393211e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.4093032345373720e-024, -6.2656539571219252e-024) 
( 1.3464016009962387e-015, -5.3856080875590297e-012) (-1.5285714704793016e-025,  4.1282730697356910e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 3.6396994084127912e-027,  2.3341181808421320e-026) 
(-5.1293575907319753e-027, -3.3311403318210320e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.8859696738472559e-014, -3.9543891057590474e-010) ( 4.8393628794605667e-016, -1.9357457568414114e-012) 
( 7.9557260064643807e-026,  6.4937025281289633e-025) (-6.2851266441497560e-028,  5.1261397792137253e-027) 
(-2.0597804259169988e-027, -8.6923040350730715e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.0289502403712885e-015,  4.1158022480375790e-012) (-1.9434838761013862e-025,  2.6057241820857312e-025) 
( 9.0192529548970403e-025, -3.4505036877050108e-024) ( 1.8607855714968205e-016, -7.4431446139799836e-013) 
( 6.0596947027878958e-026, -3.3024186401913819e-025) ( 3.3415668496917565e-014, -1.3366271577097786e-010) 
( 2.4949201926857520e-027,  1.1995047960322282e-026) (-3.1161512754288487e-027, -1.3421612727313115e-026) 
(-7.1061770033250541e-026, -8.3043874610387248e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.1242294020125883e-015, -4.4969190136446383e-012) (-2.0920609341892015e-026,  4.9094938351048201e-025) 
( 5.5692462662157068e-026, -8.5853574904440510e-025) (-1.3288741526475415e-015,  5.3154982719684516e-012) 
(-2.4364581283509247e-025, -1.4464307016581826e-025) ( 6.6805673501786632e-014, -2.6722277753767404e-010) 
( 4.1533307788301679e-028, -4.2747863790163774e-029) ( 2.8706773530444073e-027,  1.0666723740141604e-026) 
( 3.0041191106573159e-025,  6.2699448268301448e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.2931921760822439e-015, -9.1727715711614429e-012) 
( 5.8591098993884079e-026,  3.8439208275098914e-025) ( 5.9744781546430192e-025, -2.5765777660023380e-024) 
( 1.6644810610964094e-015, -6.6579263255374642e-012) ( 2.1988381828945492e-026,  7.0512240458298728e-025) 
(-4.2447510438589970e-014,  1.6979009482059125e-010) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 3.1626310754290109e-027,  1.6539899234397854e-026) 
(-8.4766157193686611e-027, -4.4840117607268509e-026) ( 2.6210024689736160e-025, -1.0104805220243282e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.1737544041178483e-015, -8.6950203339827227e-012) 
(-8.0345559034176650e-026,  2.3345049824675699e-024) ( 9.2932595289917803e-025, -3.9816554456188772e-024) 
(-1.4768280678760878e-015,  5.9073141177598240e-012) (-6.5098644718674430e-026,  7.3993500246342976e-025) 
(-3.8307478951954536e-014,  1.5322996369508952e-010) ( 2.1288047103757046e-027,  1.6834792763934901e-026) 
(-3.2069933489787297e-028, -1.5620839623630119e-027) ( 3.2996819863615505e-025, -3.2464584876455871e-024) 
( 9.8859696747848291e-014, -3.9543891057594651e-010) ( 4.0648367284161343e-015, -1.6259351995479524e-011) 
( 1.2440305086528241e-027,  1.1718347964343525e-024) ( 9.8859696746513450e-014, -3.9543891057594139e-010) 
( 2.6455182474599337e-015, -1.0582076296911111e-011) ( 3.0394687007776710e-026,  3.4787882699600226e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.4177190950792991e-027,  5.1690708003394585e-027) 
(-2.3834668256450642e-027, -1.6291449109194227e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.3806685992256077e-015,  5.5226761228922713e-012) 
(-7.4200202543178244e-026,  1.2877290723586405e-024) ( 9.8859696747969801e-014, -3.9543891057594760e-010) 
( 1.3346749382080657e-015, -5.3387014213278030e-012) ( 6.1175597967878259e-026, -2.6547039322764683e-025) 
(-4.7976761530520839e-014,  1.9190710609587484e-010) (-4.1644163412337502e-028,  6.3261455233121820e-028) 
(-1.1853637988163279e-027, -1.5490121088582810e-026) (-1.8477839792548819e-025, -7.5849902639963289e-025) 
( 9.8859696748151870e-014, -3.9543891057594842e-010) ( 2.8925275418052350e-015, -1.1570113783390219e-011) 
(-1.0973638606302121e-025, -2.6341768505594687e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
