{ FILE .\3x5patch_2ndOrderWavePort6\3x5patch_2ndOrderWavePort6 
{ POSITION .\3x5patch_2ndOrderWavePort6\3x5patch_2ndOrderWavePort6 
    71 
   202 L    131 EV_APV { AI 2    651    652 } { AI 1    653 } 
   203 L    132 EV_APV { AI 2    658    659 } { AI 1    660 } 
   204 L    133 EV_APV { AI 2    661    662 } { AI 1    663 } 
   205 L    134 EV_APV { AI 2    668    669 } { AI 1    670 } 
   206 L    135 EV_APV { AI 2    671    672 } { AI 1    673 } 
   207 L    136 EV_APV { AI 2    678    679 } { AI 1    680 } 
   208 L    137 EV_APV { AI 2    681    682 } { AI 1    683 } 
   209 L    138 EV_APV { AI 2    688    689 } { AI 1    690 } 
   210 L    139 EV_APV { AI 2    691    692 } { AI 1    693 } 
   211 L    140 EV_APV { AI 2    696    697 } { AI 1    698 } 
   212 L    141 EV_APV { AI 2    699    700 } { AI 1    701 } 
   213 L    142 EV_APV { AI 2    706    707 } { AI 1    708 } 
   214 L    143 EV_APV { AI 2    711    712 } { AI 1    713 } 
   215 L    144 EV_APV { AI 2    716    717 } { AI 1    718 } 
   216 L    145 EV_APV { AI 2    721    722 } { AI 1    723 } 
   217 L    146 EV_APV { AI 2    724    725 } { AI 1    726 } 
   218 L    147 EV_APV { AI 2    731    732 } { AI 1    733 } 
   219 L    148 EV_APV { AI 2    734    735 } { AI 1    736 } 
   220 L    149 EV_APV { AI 2    739    740 } { AI 1    741 } 
   221 L    150 EV_APV { AI 2    744    745 } { AI 1    746 } 
   222 L    151 EV_APV { AI 2    747    748 } { AI 1    749 } 
   223 L    152 EV_APV { AI 2    754    755 } { AI 1    756 } 
   224 L    153 EV_APV { AI 2    759    760 } { AI 1    761 } 
   225 L    154 EV_APV { AI 2    762    763 } { AI 1    764 } 
   226 L    155 EV_APV { AI 2    769    770 } { AI 1    771 } 
   227 L    156 EV_APV { AI 2    772    773 } { AI 1    774 } 
   228 L    157 EV_APV { AI 2    779    780 } { AI 1    781 } 
   229 L    158 EV_APV { AI 2    782    783 } { AI 1    784 } 
   230 L    159 EV_APV { AI 2    789    790 } { AI 1    791 } 
   231 L    160 EV_APV { AI 2    794    795 } { AI 1    796 } 
   232 L    161 EV_APV { AI 2    797    798 } { AI 1    799 } 
   233 L    162 EV_APV { AI 2    804    805 } { AI 1    806 } 
   234 L    163 EV_APV { AI 2    807    808 } { AI 1    809 } 
   235 L    164 EV_APV { AI 2    812    813 } { AI 1    814 } 
   236 L    165 EV_APV { AI 2    817    818 } { AI 1    819 } 
   237 L    166 EV_APV { AI 2    820    821 } { AI 1    822 } 
   238 L    167 EV_APV { AI 2    825    826 } { AI 1    827 } 
   239 L    168 EV_APV { AI 2    832    833 } { AI 1    834 } 
   240 L    169 EV_APV { AI 2    835    836 } { AI 1    837 } 
   241 L    170 EV_APV { AI 2    840    841 } { AI 1    842 } 
   242 L    171 EV_APV { AI 2    845    846 } { AI 1    847 } 
   243 L    172 EV_APV { AI 2    852    853 } { AI 1    854 } 
   244 L    173 EV_APV { AI 2    857    858 } { AI 1    859 } 
   245 L    174 EV_APV { AI 2    860    861 } { AI 1    862 } 
   246 L    175 EV_APV { AI 2    867    868 } { AI 1    869 } 
   247 L    176 EV_APV { AI 2    874    875 } { AI 1    876 } 
   248 L    177 EV_APV { AI 2    879    880 } { AI 1    881 } 
   249 L    178 EV_APV { AI 2    884    885 } { AI 1    886 } 
   250 L    179 EV_APV { AI 2    891    892 } { AI 1    893 } 
   251 L    180 EV_APV { AI 2    896    897 } { AI 1    898 } 
   252 F      0 EV_APV { AI 2     12     13 } { AI 0 } 
   253 F      1 EV_APV { AI 2     24     25 } { AI 0 } 
   254 F      2 EV_APV { AI 2     34     35 } { AI 0 } 
   255 F      3 EV_APV { AI 2     44     45 } { AI 0 } 
   256 F      4 EV_APV { AI 2     54     55 } { AI 0 } 
   257 F      5 EV_APV { AI 2     60     61 } { AI 0 } 
   258 F      6 EV_APV { AI 2     69     70 } { AI 0 } 
   259 F      7 EV_APV { AI 2     79     80 } { AI 0 } 
   260 F      8 EV_APV { AI 2     89     90 } { AI 0 } 
   261 F      9 EV_APV { AI 2     99    100 } { AI 0 } 
   262 F     10 EV_APV { AI 2    113    114 } { AI 0 } 
   263 F     11 EV_APV { AI 2    120    121 } { AI 0 } 
   264 F     12 EV_APV { AI 2    129    130 } { AI 0 } 
   265 F     13 EV_APV { AI 2    139    140 } { AI 0 } 
   266 F     14 EV_APV { AI 2    145    146 } { AI 0 } 
   267 F     15 EV_APV { AI 2    154    155 } { AI 0 } 
   268 F     16 EV_APV { AI 2    160    161 } { AI 0 } 
   269 F     17 EV_APV { AI 2    169    170 } { AI 0 } 
   270 F     18 EV_APV { AI 2    179    180 } { AI 0 } 
   271 F     19 EV_APV { AI 2    189    190 } { AI 0 } 
   272 F     20 EV_APV { AI 2    199    200 } { AI 0 } 
   273 F     21 EV_APV { AI 2    209    210 } { AI 0 } 
   274 F     22 EV_APV { AI 2    223    224 } { AI 0 } 
   275 F     23 EV_APV { AI 2    230    231 } { AI 0 } 
   276 F     24 EV_APV { AI 2    239    240 } { AI 0 } 
   277 F     25 EV_APV { AI 2    249    250 } { AI 0 } 
   278 F     26 EV_APV { AI 2    259    260 } { AI 0 } 
   279 F     27 EV_APV { AI 2    269    270 } { AI 0 } 
   280 F     28 EV_APV { AI 2    279    280 } { AI 0 } 
   281 F     29 EV_APV { AI 2    289    290 } { AI 0 } 
   282 F     30 EV_APV { AI 2    299    300 } { AI 0 } 
   283 F     31 EV_APV { AI 2    305    306 } { AI 0 } 
   284 F     32 EV_APV { AI 2    314    315 } { AI 0 } 
   285 F     33 EV_APV { AI 2    324    325 } { AI 0 } 
   286 F     34 EV_APV { AI 2    334    335 } { AI 0 } 
   287 F     35 EV_APV { AI 2    343    344 } { AI 0 } 
   288 F     36 EV_APV { AI 2    352    353 } { AI 0 } 
   289 F     37 EV_APV { AI 2    361    362 } { AI 0 } 
   290 F     38 EV_APV { AI 2    369    370 } { AI 0 } 
   291 F     39 EV_APV { AI 2    371    372 } { AI 0 } 
   292 F     40 EV_APV { AI 2    373    374 } { AI 0 } 
   293 F     41 EV_APV { AI 2    382    383 } { AI 0 } 
   294 F     42 EV_APV { AI 2    392    393 } { AI 0 } 
   295 F     43 EV_APV { AI 2    402    403 } { AI 0 } 
   296 F     44 EV_APV { AI 2    412    413 } { AI 0 } 
   297 F     45 EV_APV { AI 2    427    428 } { AI 0 } 
   298 F     46 EV_APV { AI 2    438    439 } { AI 0 } 
   299 F     47 EV_APV { AI 2    443    444 } { AI 0 } 
   300 F     48 EV_APV { AI 2    452    453 } { AI 0 } 
   301 F     49 EV_APV { AI 2    462    463 } { AI 0 } 
   302 F     50 EV_APV { AI 2    472    473 } { AI 0 } 
   303 F     51 EV_APV { AI 2    481    482 } { AI 0 } 
   304 F     52 EV_APV { AI 2    490    491 } { AI 0 } 
   305 F     53 EV_APV { AI 2    500    501 } { AI 0 } 
   306 F     54 EV_APV { AI 2    515    516 } { AI 0 } 
   307 F     55 EV_APV { AI 2    527    528 } { AI 0 } 
   308 F     56 EV_APV { AI 2    537    538 } { AI 0 } 
   309 F     57 EV_APV { AI 2    547    548 } { AI 0 } 
   310 F     58 EV_APV { AI 2    557    558 } { AI 0 } 
   311 F     59 EV_APV { AI 2    567    568 } { AI 0 } 
   312 F     60 EV_APV { AI 2    573    574 } { AI 0 } 
   313 F     61 EV_APV { AI 2    581    582 } { AI 0 } 
   314 F     62 EV_APV { AI 2    590    591 } { AI 0 } 
   315 F     63 EV_APV { AI 2    600    601 } { AI 0 } 
   316 F     64 EV_APV { AI 2    606    607 } { AI 0 } 
   317 F     65 EV_APV { AI 2    611    612 } { AI 0 } 
   318 F     66 EV_APV { AI 2    620    621 } { AI 0 } 
   319 F     67 EV_APV { AI 2    630    631 } { AI 0 } 
   320 F     68 EV_APV { AI 2    644    645 } { AI 0 } 
   321 F     69 EV_APV { AI 2    655    656 } { AI 0 } 
   322 F     70 EV_APV { AI 2    665    666 } { AI 0 } 
   323 F     71 EV_APV { AI 2    675    676 } { AI 0 } 
   324 F     72 EV_APV { AI 2    685    686 } { AI 0 } 
   325 F     73 EV_APV { AI 2    694    695 } { AI 0 } 
   326 F     74 EV_APV { AI 2    703    704 } { AI 0 } 
   327 F     75 EV_APV { AI 2    709    710 } { AI 0 } 
   328 F     76 EV_APV { AI 2    714    715 } { AI 0 } 
   329 F     77 EV_APV { AI 2    719    720 } { AI 0 } 
   330 F     78 EV_APV { AI 2    728    729 } { AI 0 } 
   331 F     79 EV_APV { AI 2    737    738 } { AI 0 } 
   332 F     80 EV_APV { AI 2    742    743 } { AI 0 } 
   333 F     81 EV_APV { AI 2    751    752 } { AI 0 } 
   334 F     82 EV_APV { AI 2    757    758 } { AI 0 } 
   335 F     83 EV_APV { AI 2    766    767 } { AI 0 } 
   336 F     84 EV_APV { AI 2    776    777 } { AI 0 } 
   337 F     85 EV_APV { AI 2    786    787 } { AI 0 } 
   338 F     86 EV_APV { AI 2    792    793 } { AI 0 } 
   339 F     87 EV_APV { AI 2    801    802 } { AI 0 } 
   340 F     88 EV_APV { AI 2    810    811 } { AI 0 } 
   341 F     89 EV_APV { AI 2    815    816 } { AI 0 } 
   342 F     90 EV_APV { AI 2    823    824 } { AI 0 } 
   343 F     91 EV_APV { AI 2    828    829 } { AI 0 } 
   344 F     92 EV_APV { AI 2    830    831 } { AI 0 } 
   345 F     93 EV_APV { AI 2    838    839 } { AI 0 } 
   346 F     94 EV_APV { AI 2    843    844 } { AI 0 } 
   347 F     95 EV_APV { AI 2    848    849 } { AI 0 } 
   348 F     96 EV_APV { AI 2    850    851 } { AI 0 } 
   349 F     97 EV_APV { AI 2    855    856 } { AI 0 } 
   350 F     98 EV_APV { AI 2    863    864 } { AI 0 } 
   351 F     99 EV_APV { AI 2    865    866 } { AI 0 } 
   352 F    100 EV_APV { AI 2    870    871 } { AI 0 } 
   353 F    101 EV_APV { AI 2    872    873 } { AI 0 } 
   354 F    102 EV_APV { AI 2    877    878 } { AI 0 } 
   355 F    103 EV_APV { AI 2    882    883 } { AI 0 } 
   356 F    104 EV_APV { AI 2    887    888 } { AI 0 } 
   357 F    105 EV_APV { AI 2    889    890 } { AI 0 } 
   358 F    106 EV_APV { AI 2    894    895 } { AI 0 } 
   359 F    107 EV_APV { AI 2    899    900 } { AI 0 } 
   360 F    108 EV_APV { AI 2    901    902 } { AI 0 } 
   361 F    109 EV_APV { AI 2    903    904 } { AI 0 } 
} 
{ SolTree .\3x5patch_2ndOrderWavePort6\3x5patch_2ndOrderWavePort6 
     1 
v_0_0.0356867_71.3735 EigenPair 
EigenVal { AC 1 ( 3.5686719340863905e-002,  7.1373456486303454e+001) }  
EigenSol 
{ AC 905 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 8.2756573568367728e-016, -3.3102639753485140e-012) 
( 1.2054480918850276e-026,  1.0021913736389833e-025) ( 1.2736959052405226e-026, -1.8332167906615941e-026) 
( 8.5613131801099060e-016, -3.4245263403102303e-012) (-2.8180634136204783e-026, -1.0500349926869547e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 3.2448837761310548e-014, -1.2979539153396834e-010) 
( 4.5819049539584886e-027,  3.8000356083697775e-027) ( 4.7059190273389487e-027,  3.8301669574364591e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.4564883414717966e-025,  5.5944589331373994e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.1686812362771609e-015,  4.6747264033914556e-012) ( 9.5692369909333119e-026, -1.1895274701487950e-024) 
( 2.0976850861022869e-026, -4.8855391290272234e-026) ( 2.5323996367659361e-015, -1.0129601706922318e-011) 
( 6.8093365535546036e-026, -1.9421138235866928e-025) ( 4.7620873195128093e-014, -1.9048355220078866e-010) 
(-6.5500984157589892e-027, -5.4144370717036039e-027) ( 1.1028894869992940e-026,  8.6071502785321084e-027) 
(-5.5380291407554060e-025,  2.3210108085443006e-024) ( 1.8173088386272377e-026, -9.4680324835011321e-026) 
( 1.5026955326159333e-015, -6.0107840055440640e-012) ( 8.9995493489918073e-026,  2.7292082141558757e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.7771213181517244e-027,  2.5414094837353518e-027) ( 1.0851727987241491e-026,  9.3356519877554222e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 5.7547514876760424e-016, -2.3019013131265252e-012) ( 2.5182085792235125e-026,  3.1689453823316896e-025) 
( 9.7801132312337968e-027, -2.2051200118422354e-026) (-1.5613694606572981e-015,  6.2454797908959808e-012) 
( 1.0441674710708589e-025,  2.8178699342747634e-025) ( 5.6309850401067717e-014, -2.2523947186627560e-010) 
( 9.6980009508070919e-027,  7.8294658088796374e-027) (-6.5620732246165414e-028, -1.0342562667497608e-027) 
(-3.6920158821962584e-025, -4.0640967936575463e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.0594976297942814e-015,  4.2379918412044977e-012) ( 7.2639615775734980e-026,  1.4880519169522656e-024) 
( 7.5640129370471377e-027, -1.2870559916837031e-025) (-7.6749234172453548e-016,  3.0699703245413121e-012) 
(-6.1791660110847770e-026,  2.8378434483844253e-025) ( 5.7194741543456973e-014, -2.2877903753959878e-010) 
( 7.1617155449743487e-027,  5.4375425432214859e-027) ( 6.1677469963439735e-028,  2.3714293871697639e-028) 
( 1.2085851598264967e-025, -5.5278489880948450e-025) (-2.2424325272351054e-026,  3.2637278721877750e-025) 
( 3.5335225252566652e-015, -1.4134094510146836e-011) (-6.7660502525708257e-026,  3.6803381153314421e-025) 
(-7.4429504934694686e-027, -6.6905571259781811e-027) ( 1.2736060655308364e-026,  1.1090724599696384e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 5.7753725314716306e-016, -2.3101497332188557e-012) 
( 1.0196585546195899e-025,  4.7234301796982174e-025) ( 6.9959706430094999e-028,  2.1073662334224634e-025) 
(-9.9365161180066218e-016,  3.9746076870826733e-012) ( 2.5481091038569712e-025,  2.1942003325656158e-026) 
( 8.1790805837142990e-014, -3.2716332540517169e-010) ( 9.5402416235003377e-027,  7.9644216044795669e-027) 
(-1.6789533523104062e-027, -1.5848824462192959e-027) (-9.2387346431650260e-025,  1.4030082846435477e-024) 
(-9.8862791640234301e-014,  3.9545128991931926e-010) ( 2.9349766518556411e-016, -1.1739910269100730e-012) 
( 2.3054533406033446e-025, -1.5042478373680055e-025) ( 9.8862791640294785e-014, -3.9545128991931874e-010) 
( 2.2936628825024436e-015, -9.1746543920231654e-012) (-8.0769481450911063e-026, -3.4521911155237152e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.0587326259378285e-026, -1.6921290173612752e-026) 
( 1.4275878495083095e-026,  1.2066971198236456e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-9.8862791640294987e-014,  3.9545128991931951e-010) ( 3.2583919918169307e-016, -1.3033572033080350e-012) 
( 5.9423965137824069e-026, -3.2021385632773952e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.2510371797522010e-026, -9.5672851640222546e-027) 
(-1.1812638523388095e-026, -9.4482802614255935e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8862791640203656e-014, -3.9545128991931791e-010) 
( 1.3961980437858540e-015, -5.5847939173731548e-012) (-8.4205705098399089e-026, -1.5663168755764712e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.8422221200906912e-026, -3.1414379876159541e-026) 
( 5.4677029868023657e-026,  4.4705919089451112e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.4083945941026113e-015, -5.6335801337589642e-012) 
( 9.0854862640950249e-026,  1.4706663826979984e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.1658132533794065e-025,  7.6047900746009512e-025) ( 2.0594743616820750e-015, -8.2379000164885674e-012) 
( 2.5067987473901466e-026, -8.1199258434057940e-026) (-3.9862232375489008e-014,  1.5944897924200832e-010) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 5.2507637254144831e-026,  4.1975228235432786e-026) 
(-3.5359073246424786e-026, -2.8740775001098133e-026) (-1.0327024790922443e-025, -1.4791201936614216e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8862791639991193e-014, -3.9545128991931672e-010) 
(-2.5828793963206510e-015,  1.0331520808150093e-011) ( 7.0205956068477656e-026,  6.2551111009167561e-025) 
(-3.7227541546072253e-026, -2.9551993747992565e-026) ( 9.5691573975987720e-027,  7.5300974756859282e-027) 
( 9.8862791639869734e-014, -3.9545128991931579e-010) ( 3.6874975226878050e-015, -1.4749994691982724e-011) 
( 2.0182047861298520e-025, -6.8698060684542039e-025) (-5.3726347689605204e-026,  5.6438986917063489e-025) 
( 2.5461279597873213e-015, -1.0184515016327850e-011) ( 2.6350137742117890e-026,  3.8387704200448440e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.1565927167363027e-026, -9.9253445988691919e-027) 
( 3.6902896310376082e-026,  2.9377564509733418e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 3.3473159175567192e-015, -1.3389267847141297e-011) 
( 2.3096607250722556e-026, -9.2816018049280109e-025) (-2.6279782388385770e-025,  8.0828554889144439e-025) 
(-1.6960565204539477e-015,  6.7842281981391678e-012) ( 2.1132700427035064e-025,  7.2048050461878404e-025) 
(-4.9912771087743003e-014,  1.9965114663265429e-010) (-3.0460615944296083e-026, -2.3997194159701493e-026) 
( 4.5959092476715967e-027,  4.2739621004050392e-027) ( 1.1059714160873562e-025, -6.1363666345667731e-025) 
( 2.4414889646739583e-026, -5.4929385105281116e-026) (-2.2320813623887999e-016,  8.9283282348643049e-013) 
( 1.0087560983951389e-025,  5.6251788412123523e-026) ( 1.1596882981612224e-026,  1.0231539003085120e-026) 
( 2.0818840475590597e-027,  1.3157207672943508e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.7688711273171205e-015,  1.1075487964353951e-011) ( 2.7924211252739115e-025, -8.4379398007657810e-025) 
( 3.2926611632151587e-026, -1.1927281759775834e-025) ( 5.4224038211294534e-016, -2.1689622050011547e-012) 
( 1.0162867788576953e-025, -5.9517938190984879e-026) ( 7.6215995459360039e-014, -3.0486407693825078e-010) 
(-1.9303540108450955e-026, -1.5056013914952794e-026) ( 2.7889456114823145e-026,  2.3321883867945196e-026) 
(-9.1981120427361635e-025,  1.5967735172519992e-024) (-9.8862791640204097e-014,  3.9545128991931967e-010) 
( 5.2105225640279185e-016, -2.0842096756527722e-012) ( 1.0310160235331657e-025,  1.1514581082192417e-025) 
( 1.3818017316775585e-026,  1.1312461045322640e-026) (-2.6230837981362410e-026, -2.1875482316589660e-026) 
(-9.8862791640204135e-014,  3.9545128991931982e-010) ( 6.6118576272599709e-016, -2.6447438758684893e-012) 
( 1.1585637080998412e-025, -3.3773440772377394e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.7042662591869284e-026, -1.3989815947651719e-026) 
(-1.3879539135904780e-026, -1.1226602282484912e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 5.1810371161124653e-016, -2.0724154929266586e-012) 
( 2.7206660159717193e-026, -2.3686136766823207e-025) ( 2.0521855201238488e-025, -5.2302582147933734e-025) 
( 3.8577880092544231e-016, -1.5431156851037655e-012) (-1.7729221754477167e-026,  3.5792724830260208e-025) 
(-1.9950810836558524e-014,  7.9803268240108338e-011) ( 1.3835599522810303e-026,  1.0310316188034007e-026) 
(-7.5251937868057511e-027, -6.0134207086894849e-027) ( 1.3363458940665877e-025, -2.3159306685383977e-024) 
( 4.4216180976781086e-025, -1.0932974960732923e-024) ( 5.0859965566047033e-016, -2.0343992572731401e-012) 
( 9.2887814154502260e-027,  1.1331484467247140e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.5067319234545325e-026, -1.1629797932356578e-026) 
(-1.3258900036450915e-026, -1.0757091388092064e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.0479151053907704e-016,  8.1916629766076869e-013) 
(-4.6643282271319743e-026,  1.1155491871930515e-024) (-1.5685014171414509e-025,  2.6771212123048339e-025) 
(-1.5243348697655738e-015,  6.0973413811826455e-012) (-4.2533274692681336e-026,  7.3675609099642911e-025) 
(-4.0045634559961725e-014,  1.6018258820857142e-010) ( 5.6592887982082455e-027,  4.1542127453969727e-027) 
( 7.6554174455786759e-027,  6.0523334502195942e-027) ( 3.8855587481926544e-025, -4.5023861777444049e-024) 
( 9.8862791638808369e-014, -3.9545128991931352e-010) ( 3.8524551714742875e-015, -1.5409825493255080e-011) 
(-1.0022491593754076e-025,  1.7858052524266366e-024) ( 9.8862791639202572e-014, -3.9545128991931429e-010) 
( 1.4705225628998241e-015, -5.8820920869292515e-012) ( 1.1688069570811293e-025,  7.3645611234388728e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.2130467353283473e-027, -1.7541600857232933e-027) 
( 2.1180892522576157e-026,  1.7311004223976936e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.3657574242484995e-015, -5.4630314010591733e-012) 
( 4.8775013083768710e-026,  5.6447962295814868e-025) ( 1.0496777692342379e-025, -7.2949309498328398e-026) 
( 2.8150693064949489e-015, -1.1260280738799709e-011) (-5.8302433591650270e-027,  3.8901059866027971e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 5.0201674264155033e-014, -2.0080675970280411e-010) ( 2.0598559164532387e-028,  4.9856931246346675e-028) 
( 1.4462381957740469e-026,  1.1153067538041257e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.2834185338346493e-025, -1.6017410988704237e-024) ( 9.8862791638656693e-014, -3.9545128991931300e-010) 
(-1.7513245954406110e-015,  7.0053005671454944e-012) ( 2.8739950914487675e-027,  1.3030969428872198e-024) 
(-2.7368609801221886e-027, -2.5942532702067502e-027) ( 2.4574869696966884e-026,  1.9262540013391549e-026) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.4279820198880346e-015,  5.7119298614730676e-012) 
( 5.7316770749849100e-026,  5.1221331378072368e-025) ( 1.9789524929071122e-025, -1.5701632436805992e-025) 
( 5.4968231367203507e-016, -2.1987299405820009e-012) ( 5.1973934927067871e-026, -5.7147489518324607e-025) 
( 3.3684406208251760e-014, -1.3473766686802400e-010) (-1.2523609443356634e-026, -9.6806193655372886e-027) 
( 1.4528734985369989e-026,  1.2631265861100795e-026) (-2.8896709447276926e-025,  3.0769714350623021e-024) 
( 2.4918228073766905e-025, -2.1540371638580331e-025) ( 1.3091757480048630e-015, -5.2367046256851030e-012) 
( 2.0221741198126282e-026, -1.0565895202626446e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 6.6228216639377190e-027,  5.9634983046731774e-027) 
( 2.3858602950630927e-027,  1.7385157249535406e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.1992111406093256e-015, -4.7968460587990843e-012) 
(-4.0893611571333244e-026, -6.8800513034709933e-025) ( 1.0905340573698128e-026,  3.4980812230095288e-026) 
(-1.3333569228332476e-015,  5.3334293551498179e-012) (-1.4117476550478015e-025, -4.1340492534393734e-025) 
( 6.8437097326813065e-014, -2.7374847470995650e-010) (-1.4420870726075096e-026, -1.1979657591199776e-026) 
(-7.6223041850150388e-028, -6.6028863156452776e-028) (-4.3130992137853928e-026,  6.5631211048522269e-024) 
( 9.8862791637352813e-014, -3.9545128991931047e-010) ( 6.8156467591786394e-016, -2.7262595540264691e-012) 
(-3.7932513461408926e-026, -2.6699412055458560e-024) ( 9.8862791637322496e-014, -3.9545128991931047e-010) 
( 3.2447188649315294e-015, -1.2978879508734679e-011) ( 3.7018160594913296e-026, -2.1996647908617807e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.6061847235812857e-027,  2.4846177671645785e-027) 
( 2.6278577437389109e-026,  2.0215515744461411e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8862791637322584e-014, -3.9545128991931083e-010) 
( 1.3229634021385164e-015, -5.2918552593996904e-012) (-4.7045352590378810e-026, -4.0846040512766860e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.8083787924369649e-026, -2.2840201272687698e-026) 
( 4.1528579288444153e-026,  3.3132996733542982e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.6127630383329405e-016,  1.4451056661219521e-012) 
( 1.1638479080032070e-025, -8.5457838580704056e-025) (-2.3731309341014805e-026,  1.0227705125783023e-025) 
(-4.4658394347760222e-016,  1.7863363312827982e-012) (-1.3147982557439450e-027, -1.2714168034334271e-024) 
( 5.2150166919173197e-014, -2.0860073275468153e-010) (-1.7286690586652515e-028, -1.8285891319348560e-028) 
(-7.1635222655657865e-027, -5.0526419353353273e-027) (-3.9077420508644013e-025,  6.0791214929365556e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.2597447910937221e-015,  5.0389807363895993e-012) 
( 6.2517570574893358e-026, -4.7634459728379942e-025) ( 2.8274297184164207e-025, -2.6322983946272799e-025) 
( 7.2504490192644522e-016, -2.9001805124813672e-012) (-1.2850378934442462e-028, -1.6243618379974537e-025) 
( 2.6702833790096700e-014, -1.0681136848337136e-010) (-2.1220124371578433e-027, -2.2272801899033194e-027) 
