   199 L    126 EV_APV { AI 2    628    629 } { AI 1    630 } 
   200 L    127 EV_APV { AI 2    631    632 } { AI 1    633 } 
   201 L    128 EV_APV { AI 2    638    639 } { AI 1    640 } 
   202 L    129 EV_APV { AI 2    641    642 } { AI 1    643 } 
   203 L    130 EV_APV { AI 2    648    649 } { AI 1    650 } 
   204 L    131 EV_APV { AI 2    651    652 } { AI 1    653 } 
   205 L    132 EV_APV { AI 2    658    659 } { AI 1    660 } 
   206 L    133 EV_APV { AI 2    661    662 } { AI 1    663 } 
   207 L    134 EV_APV { AI 2    664    665 } { AI 1    666 } 
   208 L    135 EV_APV { AI 2    675    676 } { AI 1    677 } 
   209 L    136 EV_APV { AI 2    678    679 } { AI 1    680 } 
   210 L    137 EV_APV { AI 2    685    686 } { AI 1    687 } 
   211 L    138 EV_APV { AI 2    688    689 } { AI 1    690 } 
   212 L    139 EV_APV { AI 2    693    694 } { AI 1    695 } 
   213 L    140 EV_APV { AI 2    698    699 } { AI 1    700 } 
   214 L    141 EV_APV { AI 2    703    704 } { AI 1    705 } 
   215 L    142 EV_APV { AI 2    706    707 } { AI 1    708 } 
   216 L    143 EV_APV { AI 2    713    714 } { AI 1    715 } 
   217 L    144 EV_APV { AI 2    716    717 } { AI 1    718 } 
   218 L    145 EV_APV { AI 2    721    722 } { AI 1    723 } 
   219 L    146 EV_APV { AI 2    724    725 } { AI 1    726 } 
   220 L    147 EV_APV { AI 2    731    732 } { AI 1    733 } 
   221 L    148 EV_APV { AI 2    734    735 } { AI 1    736 } 
   222 L    149 EV_APV { AI 2    741    742 } { AI 1    743 } 
   223 L    150 EV_APV { AI 2    744    745 } { AI 1    746 } 
   224 L    151 EV_APV { AI 2    749    750 } { AI 1    751 } 
   225 L    152 EV_APV { AI 2    752    753 } { AI 1    754 } 
   226 L    153 EV_APV { AI 2    759    760 } { AI 1    761 } 
   227 L    154 EV_APV { AI 2    762    763 } { AI 1    764 } 
   228 L    155 EV_APV { AI 2    769    770 } { AI 1    771 } 
   229 L    156 EV_APV { AI 2    772    773 } { AI 1    774 } 
   230 L    157 EV_APV { AI 2    777    778 } { AI 1    779 } 
   231 L    158 EV_APV { AI 2    780    781 } { AI 1    782 } 
   232 L    159 EV_APV { AI 2    787    788 } { AI 1    789 } 
   233 L    160 EV_APV { AI 2    790    791 } { AI 1    792 } 
   234 L    161 EV_APV { AI 2    797    798 } { AI 1    799 } 
   235 L    162 EV_APV { AI 2    800    801 } { AI 1    802 } 
   236 L    163 EV_APV { AI 2    805    806 } { AI 1    807 } 
   237 L    164 EV_APV { AI 2    810    811 } { AI 1    812 } 
   238 L    165 EV_APV { AI 2    815    816 } { AI 1    817 } 
   239 L    166 EV_APV { AI 2    818    819 } { AI 1    820 } 
   240 L    167 EV_APV { AI 2    823    824 } { AI 1    825 } 
   241 L    168 EV_APV { AI 2    830    831 } { AI 1    832 } 
   242 L    169 EV_APV { AI 2    837    838 } { AI 1    839 } 
   243 L    170 EV_APV { AI 2    842    843 } { AI 1    844 } 
   244 L    171 EV_APV { AI 2    851    852 } { AI 1    853 } 
   245 L    172 EV_APV { AI 2    856    857 } { AI 1    858 } 
   246 L    173 EV_APV { AI 2    859    860 } { AI 1    861 } 
   247 L    174 EV_APV { AI 2    866    867 } { AI 1    868 } 
   248 L    175 EV_APV { AI 2    871    872 } { AI 1    873 } 
   249 L    176 EV_APV { AI 2    876    877 } { AI 1    878 } 
   250 L    177 EV_APV { AI 2    883    884 } { AI 1    885 } 
   251 L    178 EV_APV { AI 2    888    889 } { AI 1    890 } 
   252 L    179 EV_APV { AI 2    893    894 } { AI 1    895 } 
   253 L    180 EV_APV { AI 2    896    897 } { AI 1    898 } 
   254 L    181 EV_APV { AI 2    901    902 } { AI 1    903 } 
   255 L    182 EV_APV { AI 2    904    905 } { AI 1    906 } 
   256 L    183 EV_APV { AI 2    909    910 } { AI 1    911 } 
   257 L    184 EV_APV { AI 2    916    917 } { AI 1    918 } 
   258 L    185 EV_APV { AI 2    923    924 } { AI 1    925 } 
   259 L    186 EV_APV { AI 2    930    931 } { AI 1    932 } 
   260 F      0 EV_APV { AI 2     12     13 } { AI 0 } 
   261 F      1 EV_APV { AI 2     24     25 } { AI 0 } 
   262 F      2 EV_APV { AI 2     34     35 } { AI 0 } 
   263 F      3 EV_APV { AI 2     44     45 } { AI 0 } 
   264 F      4 EV_APV { AI 2     54     55 } { AI 0 } 
   265 F      5 EV_APV { AI 2     64     65 } { AI 0 } 
   266 F      6 EV_APV { AI 2     74     75 } { AI 0 } 
   267 F      7 EV_APV { AI 2     84     85 } { AI 0 } 
   268 F      8 EV_APV { AI 2     94     95 } { AI 0 } 
   269 F      9 EV_APV { AI 2    104    105 } { AI 0 } 
   270 F     10 EV_APV { AI 2    114    115 } { AI 0 } 
   271 F     11 EV_APV { AI 2    124    125 } { AI 0 } 
   272 F     12 EV_APV { AI 2    134    135 } { AI 0 } 
   273 F     13 EV_APV { AI 2    144    145 } { AI 0 } 
   274 F     14 EV_APV { AI 2    154    155 } { AI 0 } 
   275 F     15 EV_APV { AI 2    164    165 } { AI 0 } 
   276 F     16 EV_APV { AI 2    170    171 } { AI 0 } 
   277 F     17 EV_APV { AI 2    179    180 } { AI 0 } 
   278 F     18 EV_APV { AI 2    189    190 } { AI 0 } 
   279 F     19 EV_APV { AI 2    203    204 } { AI 0 } 
   280 F     20 EV_APV { AI 2    210    211 } { AI 0 } 
   281 F     21 EV_APV { AI 2    219    220 } { AI 0 } 
   282 F     22 EV_APV { AI 2    229    230 } { AI 0 } 
   283 F     23 EV_APV { AI 2    239    240 } { AI 0 } 
   284 F     24 EV_APV { AI 2    249    250 } { AI 0 } 
   285 F     25 EV_APV { AI 2    255    256 } { AI 0 } 
   286 F     26 EV_APV { AI 2    263    264 } { AI 0 } 
   287 F     27 EV_APV { AI 2    268    269 } { AI 0 } 
   288 F     28 EV_APV { AI 2    277    278 } { AI 0 } 
   289 F     29 EV_APV { AI 2    287    288 } { AI 0 } 
   290 F     30 EV_APV { AI 2    297    298 } { AI 0 } 
   291 F     31 EV_APV { AI 2    307    308 } { AI 0 } 
   292 F     32 EV_APV { AI 2    317    318 } { AI 0 } 
   293 F     33 EV_APV { AI 2    327    328 } { AI 0 } 
   294 F     34 EV_APV { AI 2    337    338 } { AI 0 } 
   295 F     35 EV_APV { AI 2    347    348 } { AI 0 } 
   296 F     36 EV_APV { AI 2    357    358 } { AI 0 } 
   297 F     37 EV_APV { AI 2    370    371 } { AI 0 } 
   298 F     38 EV_APV { AI 2    376    377 } { AI 0 } 
   299 F     39 EV_APV { AI 2    385    386 } { AI 0 } 
   300 F     40 EV_APV { AI 2    395    396 } { AI 0 } 
   301 F     41 EV_APV { AI 2    405    406 } { AI 0 } 
   302 F     42 EV_APV { AI 2    408    409 } { AI 0 } 
   303 F     43 EV_APV { AI 2    417    418 } { AI 0 } 
   304 F     44 EV_APV { AI 2    427    428 } { AI 0 } 
   305 F     45 EV_APV { AI 2    437    438 } { AI 0 } 
   306 F     46 EV_APV { AI 2    447    448 } { AI 0 } 
   307 F     47 EV_APV { AI 2    453    454 } { AI 0 } 
   308 F     48 EV_APV { AI 2    462    463 } { AI 0 } 
   309 F     49 EV_APV { AI 2    472    473 } { AI 0 } 
   310 F     50 EV_APV { AI 2    478    479 } { AI 0 } 
   311 F     51 EV_APV { AI 2    483    484 } { AI 0 } 
   312 F     52 EV_APV { AI 2    492    493 } { AI 0 } 
   313 F     53 EV_APV { AI 2    502    503 } { AI 0 } 
   314 F     54 EV_APV { AI 2    512    513 } { AI 0 } 
   315 F     55 EV_APV { AI 2    527    528 } { AI 0 } 
   316 F     56 EV_APV { AI 2    539    540 } { AI 0 } 
   317 F     57 EV_APV { AI 2    549    550 } { AI 0 } 
   318 F     58 EV_APV { AI 2    559    560 } { AI 0 } 
   319 F     59 EV_APV { AI 2    569    570 } { AI 0 } 
   320 F     60 EV_APV { AI 2    579    580 } { AI 0 } 
   321 F     61 EV_APV { AI 2    585    586 } { AI 0 } 
   322 F     62 EV_APV { AI 2    593    594 } { AI 0 } 
   323 F     63 EV_APV { AI 2    602    603 } { AI 0 } 
   324 F     64 EV_APV { AI 2    608    609 } { AI 0 } 
   325 F     65 EV_APV { AI 2    616    617 } { AI 0 } 
   326 F     66 EV_APV { AI 2    625    626 } { AI 0 } 
   327 F     67 EV_APV { AI 2    635    636 } { AI 0 } 
   328 F     68 EV_APV { AI 2    645    646 } { AI 0 } 
   329 F     69 EV_APV { AI 2    655    656 } { AI 0 } 
   330 F     70 EV_APV { AI 2    670    671 } { AI 0 } 
   331 F     71 EV_APV { AI 2    682    683 } { AI 0 } 
   332 F     72 EV_APV { AI 2    691    692 } { AI 0 } 
   333 F     73 EV_APV { AI 2    696    697 } { AI 0 } 
   334 F     74 EV_APV { AI 2    701    702 } { AI 0 } 
   335 F     75 EV_APV { AI 2    710    711 } { AI 0 } 
   336 F     76 EV_APV { AI 2    719    720 } { AI 0 } 
   337 F     77 EV_APV { AI 2    728    729 } { AI 0 } 
   338 F     78 EV_APV { AI 2    738    739 } { AI 0 } 
   339 F     79 EV_APV { AI 2    747    748 } { AI 0 } 
   340 F     80 EV_APV { AI 2    756    757 } { AI 0 } 
   341 F     81 EV_APV { AI 2    766    767 } { AI 0 } 
   342 F     82 EV_APV { AI 2    775    776 } { AI 0 } 
   343 F     83 EV_APV { AI 2    784    785 } { AI 0 } 
   344 F     84 EV_APV { AI 2    794    795 } { AI 0 } 
   345 F     85 EV_APV { AI 2    803    804 } { AI 0 } 
   346 F     86 EV_APV { AI 2    808    809 } { AI 0 } 
   347 F     87 EV_APV { AI 2    813    814 } { AI 0 } 
   348 F     88 EV_APV { AI 2    821    822 } { AI 0 } 
   349 F     89 EV_APV { AI 2    826    827 } { AI 0 } 
   350 F     90 EV_APV { AI 2    828    829 } { AI 0 } 
   351 F     91 EV_APV { AI 2    833    834 } { AI 0 } 
   352 F     92 EV_APV { AI 2    835    836 } { AI 0 } 
   353 F     93 EV_APV { AI 2    840    841 } { AI 0 } 
   354 F     94 EV_APV { AI 2    845    846 } { AI 0 } 
   355 F     95 EV_APV { AI 2    847    848 } { AI 0 } 
   356 F     96 EV_APV { AI 2    849    850 } { AI 0 } 
   357 F     97 EV_APV { AI 2    854    855 } { AI 0 } 
   358 F     98 EV_APV { AI 2    863    864 } { AI 0 } 
   359 F     99 EV_APV { AI 2    869    870 } { AI 0 } 
   360 F    100 EV_APV { AI 2    874    875 } { AI 0 } 
   361 F    101 EV_APV { AI 2    879    880 } { AI 0 } 
   362 F    102 EV_APV { AI 2    881    882 } { AI 0 } 
   363 F    103 EV_APV { AI 2    886    887 } { AI 0 } 
   364 F    104 EV_APV { AI 2    891    892 } { AI 0 } 
   365 F    105 EV_APV { AI 2    899    900 } { AI 0 } 
   366 F    106 EV_APV { AI 2    907    908 } { AI 0 } 
   367 F    107 EV_APV { AI 2    912    913 } { AI 0 } 
   368 F    108 EV_APV { AI 2    914    915 } { AI 0 } 
   369 F    109 EV_APV { AI 2    919    920 } { AI 0 } 
   370 F    110 EV_APV { AI 2    921    922 } { AI 0 } 
   371 F    111 EV_APV { AI 2    926    927 } { AI 0 } 
   372 F    112 EV_APV { AI 2    928    929 } { AI 0 } 
   373 F    113 EV_APV { AI 2    933    934 } { AI 0 } 
} 
{ SolTree .\3x5patch_2ndOrderWavePort15\3x5patch_2ndOrderWavePort15 
     1 
v_0_0.0356867_71.3735 EigenPair 
EigenVal { AC 1 ( 3.5686719328846060e-002,  7.1373456486285178e+001) }  
EigenSol 
{ AC 935 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 1.4453852768162996e-015, -5.7815429129047152e-012) 
(-8.9377207045223748e-027, -1.0981624455340922e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-8.7474364069917670e-026, -7.7880674334762731e-025) ( 9.6120136750941788e-016, -3.8448066707893112e-012) 
( 6.8719824173335112e-026, -3.3060942934612302e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-3.2903377428988002e-014,  1.3161355081933568e-010) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.4786273420550327e-026, -5.7684845775069542e-027) (-5.0940941159592809e-027,  1.4798325571979749e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.0693696878242668e-026,  2.1555607185057768e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.3937237107497285e-015,  5.5748965840720275e-012) ( 1.1796048277898296e-026,  7.3351782237956537e-025) 
( 1.4801592997208493e-025,  1.3590723857408492e-024) ( 2.4864936286683638e-015, -9.9459776208102242e-012) 
( 4.0809581678647554e-026,  1.2680311291344621e-024) (-4.1248954380026263e-014,  1.6499586904909830e-010) 
(-5.8603197778600322e-027,  4.2877539718242825e-027) ( 8.7432731518479300e-027, -1.0092519225580155e-027) 
( 3.6013400479877582e-025, -1.5645721357814513e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.1462783250559301e-015, -4.5851147321371239e-012) ( 7.9585960556290502e-026, -1.8414990603471315e-024) 
(-3.4621187537062898e-026, -3.2004484455980105e-025) ( 8.8785357613195914e-017, -3.5514154134051615e-013) 
( 5.6913189950040549e-026, -1.1630111060649003e-024) (-6.8747464810799808e-014,  2.7498994512372328e-010) 
(-6.6005725651461258e-027,  3.8276361210020717e-028) (-4.3775263758147122e-027,  1.1135251094932690e-027) 
( 1.6121183022032407e-025,  8.1456617943591139e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.4216413112705139e-015,  5.6865670209836011e-012) ( 3.0323816175360962e-026, -3.7428082310360433e-024) 
(-5.3319808159011687e-026, -5.4482119718182521e-025) ( 8.5799098739738446e-016, -3.4319650213927864e-012) 
( 2.1194201171511267e-026, -3.5242592782129678e-025) (-7.2419365464584967e-014,  2.8967755232600378e-010) 
(-1.4797156046549552e-028,  5.8013208478140769e-028) (-1.8012570882343784e-027,  5.6711651194948247e-027) 
( 5.3282020638424986e-025,  8.4649736237304277e-024) ( 9.8873779113938519e-014, -3.9549523997002517e-010) 
( 9.8674806486944003e-016, -3.9469934921188957e-012) ( 6.6960962513391424e-026, -8.1639658587241544e-025) 
( 9.8873779113847617e-014, -3.9549523997002522e-010) ( 7.7803366663026377e-016, -3.1121356384845558e-012) 
(-8.1854354964613051e-026, -7.5494365307321340e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.5803192239006907e-027,  3.3393550278390598e-027) (-3.2553029329113664e-028, -1.5599629524599283e-029) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 9.8873779113999142e-014, -3.9549523997002517e-010) 
( 6.5492649931327687e-016, -2.6197068153294057e-012) ( 1.4296962584493876e-026, -1.2210768457280295e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.0878873583595894e-027,  3.0395010614685122e-027) ( 3.0941374043549525e-027,  3.1395248720059325e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-9.2281816251467933e-016,  3.6912738028669071e-012) (-7.8442728659360466e-026, -1.5677765663398109e-024) 
(-7.1350470380685148e-026, -7.9743222905579563e-025) (-1.6925215889277586e-015,  6.7700884700910262e-012) 
( 2.6798002179452478e-026,  2.7380478257360732e-024) (-5.6425373939919967e-014,  2.2570156624760676e-010) 
( 7.0029590145934389e-027, -3.5992455894937233e-027) (-3.4198659347928029e-027,  2.4140408649482224e-027) 
( 2.9058005088135094e-025,  2.6557242376341675e-025) ( 9.8873779113877884e-014, -3.9549523997002506e-010) 
( 2.0974119496810820e-015, -8.3896504187931329e-012) ( 1.5983515443387123e-026,  8.2766084770849940e-025) 
( 9.8873779113847630e-014, -3.9549523997002532e-010) ( 3.2745008958982172e-016, -1.3098007674155676e-012) 
(-1.1642407245877311e-025, -1.9714493750489537e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 2.5507928120433907e-027,  1.0683379688805690e-027) ( 1.7642146887560744e-027,  5.0960413745612884e-029) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.0182963203915167e-015, -4.0731865534667636e-012) ( 9.7041989689558502e-027,  3.9974916799275781e-025) 
( 2.6634799958278328e-025,  8.4032275323297430e-025) (-2.1983376873236673e-015,  8.7933534954238574e-012) 
(-5.9030682650277071e-027,  3.1964918719112431e-025) (-3.2677270173053324e-014,  1.3070912151208925e-010) 
(-1.3669734799984942e-026,  3.0699303261170496e-027) ( 6.6056666613361813e-027, -4.5474961289767196e-027) 
(-1.1668096494808095e-026,  1.4957071878564956e-024) (-6.6079979847137779e-026, -5.7428981042608896e-025) 
( 1.3821733036506928e-015, -5.5286949412322817e-012) (-5.7956246128540502e-026, -5.2494141697181756e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-5.9152880269224838e-027,  4.6377726575243032e-027) (-1.0105385883902140e-026,  8.6953173484000946e-028) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 9.1009071588736501e-016, -3.6403640004740285e-012) ( 2.0969369415283530e-026, -7.3414356069726651e-025) 
(-4.3395642867245100e-025, -1.3949726167858956e-024) ( 1.8724848499529564e-016, -7.4899417381459445e-013) 
( 8.1706248562152969e-026, -7.1716225546528598e-025) (-6.6621533913353890e-014,  2.6648621887592146e-010) 
(-3.1201915397873137e-027,  1.6284942736769589e-027) ( 8.8036536983808278e-027, -4.1095757146688377e-027) 
( 3.5188909582318199e-026,  4.6497667935263950e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-2.2345374020290267e-015,  8.9381523993892063e-012) ( 3.8815739985089773e-026, -4.2370124496853025e-025) 
(-1.1561909148389517e-025, -1.0428648031243950e-024) ( 8.8522938273788012e-016, -3.5409186367139202e-012) 
(-3.2802845269466549e-026,  2.1931930439342540e-026) (-2.9546452549597795e-014,  1.1818584710724538e-010) 
( 4.1929133349150931e-027, -5.1177718566229035e-027) (-1.0346042436172010e-026,  6.7444914734639562e-027) 
(-5.8013239672683405e-026,  1.8672805549458969e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.1149666855116080e-016,  4.4598681353185857e-013) (-1.0352308069833518e-025, -2.2753776935240858e-024) 
(-4.8986742052229363e-026, -7.7165688060618815e-025) ( 8.1142497670230796e-016, -3.2457009204141461e-012) 
(-6.7676037149413426e-026, -1.3715957128229901e-024) (-6.2254410295299655e-014,  2.4901771894768705e-010) 
(-3.1023372250747150e-027, -2.5486137493626465e-027) (-3.7458143105952939e-027,  3.1417657127682932e-027) 
( 7.7355857411863588e-026,  5.3761292406493944e-024) (-1.5335818818555303e-025, -1.5778146373032228e-024) 
( 1.1146615510745543e-015, -4.4586475967206090e-012) ( 4.7939097412307131e-026, -8.0781728140977070e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-1.0530645865921406e-026,  7.1197539002183596e-028) (-8.6599899618640857e-027,  4.6926337500173971e-028) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 3.5796012994143657e-016, -1.4318409669310109e-012) (-6.6222192416664279e-027, -4.2000147985301395e-025) 
( 1.7844723868701172e-025,  1.7744032501291359e-024) (-3.0942752636309840e-018,  1.2377104942475465e-014) 
( 3.9967526258026332e-026,  3.6674203375733680e-025) (-1.9584137663838846e-014,  7.8336575119985551e-011) 
(-6.6512407358052460e-027,  1.6122300154807522e-027) ( 6.7691009556979056e-027, -3.7926774552077498e-027) 
( 2.4933322090674766e-025,  2.2636127437487606e-024) ( 3.8133035655347926e-026,  4.8378209775500291e-025) 
( 5.1309954247686821e-016, -2.0523988108619725e-012) ( 3.1428361828266838e-027, -3.8274321005990423e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 1.1295984016176659e-026, -1.8572288117750448e-027) (-4.9375759910892883e-027,  2.1780000770287263e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 2.8526455017313620e-025,  2.9542166871218665e-024) 
( 7.5025870172372027e-016, -3.0010357441162541e-012) ( 2.0260540155803919e-026,  9.2350712107022583e-025) 
( 3.1259984733096900e-027,  5.0477777740541992e-028) ( 4.6992759384833558e-027,  2.7084276355855386e-027) 
( 9.8873779113877859e-014, -3.9549523997002491e-010) ( 3.4757382579452295e-016, -1.3902957373094027e-012) 
( 1.0092518027582819e-025,  8.5291215507882671e-026) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-6.6758645190178184e-030, -1.5608175899463898e-027) 
( 7.0721453527146011e-027, -1.6079818452289919e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.9997778544451132e-015,  7.9991139159348029e-012) 
(-4.8204061150614837e-026, -2.3596015030083870e-025) ( 9.8873779113665700e-014, -3.9549523997002491e-010) 
( 3.6937457858947928e-015, -1.4774987757825529e-011) ( 4.0563912962661463e-027, -4.0215311699036847e-025) 
(-4.1311406133377467e-014,  1.6524567614148600e-010) (-9.7401503382251492e-028,  2.1310649390074395e-027) 
( 8.5471196280027878e-027, -5.5159620067877016e-027) ( 1.8973402695130702e-025, -2.2915310808083246e-024) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 7.1489462864113860e-016, -2.8595794076489374e-012) 
( 7.0228459597505348e-026,  7.3869043483341834e-025) ( 6.0037382268352195e-026,  7.1587244060443633e-025) 
( 2.0579303992943334e-015, -8.2317241679117241e-012) ( 4.6453793800823846e-026,  2.4075431980636407e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 4.3302703760095536e-014, -1.7321086913443804e-010) ( 2.8838032408563320e-027, -4.0727582365745445e-028) 
( 3.9123095227885691e-027,  1.8092246418747008e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-4.6806513953339325e-026, -5.0314077031390965e-024) ( 9.8873779113756539e-014, -3.9549523997002465e-010) 
(-1.5567635661223260e-015,  6.2270562092216156e-012) (-8.1879756776335079e-026,  1.2027608788301718e-024) 
( 2.0508955952220313e-027,  4.5653321790889371e-028) ( 6.5985114958617238e-027, -5.6563614360666440e-027) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-7.4652387514515173e-016,  2.9860964331668458e-012) 
(-4.8549644239340106e-026,  3.0253643976631788e-025) ( 9.8873779113726120e-014, -3.9549523997002419e-010) 
( 8.8685273086283693e-016, -3.5474120313107298e-012) ( 2.2811153712790015e-027,  1.2221774313660634e-024) 
(-2.3829991031569165e-014,  9.5319993896618925e-011) ( 5.6916997922364133e-028,  7.8257212620806086e-028) 
( 1.9779373875186775e-027,  2.0389415864448401e-028) (-1.1536326576570268e-025, -2.5579833276611357e-024) 
(-4.6375264673664505e-025, -6.3561175788977435e-024) ( 3.9246912073556098e-016, -1.5698769732166065e-012) 
( 4.0397410415401908e-026,  6.2660548823085217e-025) ( 4.4598993923755861e-025,  5.8120196949015248e-024) 
( 2.5297412138693550e-015, -1.0118968015632193e-011) (-1.2672141602805129e-025, -3.1319175352443682e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.9402418758443048e-027,  3.2775561426076806e-027) 
( 9.2388136071415272e-027, -1.7919396719769843e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
(-4.7342554876422050e-025, -6.9567061412149028e-024) ( 8.4552248080925545e-016, -3.3820909794668512e-012) 
(-4.4888345658816027e-026,  2.8695900348088622e-025) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.2872173003314125e-027,  2.1128685941724004e-029) 
(-1.0424654519400974e-026,  5.1865715963479673e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-3.2207403024362730e-016,  1.2882965233104294e-012) 
( 2.3619982344302798e-027,  8.4674977251879970e-025) (-2.1078426484874072e-026, -4.1741152386646397e-025) 
( 8.3512078422294026e-016, -3.3404841801081888e-012) ( 7.5178339859582038e-026,  5.1555256744369092e-025) 
(-2.0324808687352746e-014,  8.1299260140873258e-011) ( 5.1278487768440322e-027, -3.2746070065109243e-027) 
( 4.5860409832548182e-027, -3.8006525964996613e-027) ( 1.3379635805069088e-025, -2.0800270845177985e-024) 
(-4.3105951882613981e-025, -5.3542916966315787e-024) ( 4.3878967010970367e-016, -1.7551592285717383e-012) 
(-4.5546526636181827e-026,  3.6086265599560598e-025) (-7.4637420785733877e-027,  2.8823510912716289e-027) 
( 3.9564859163711656e-027, -1.8860348081172760e-027) (-4.0395827823585680e-025, -4.8466114825669348e-024) 
( 5.2163868732462101e-016, -2.0865554009359489e-012) ( 4.5031306383665683e-026,  7.5792150526139232e-025) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-2.2545421691862643e-027,  1.5838718969802419e-027) 
(-2.8190750537720730e-027,  2.7057668236534947e-027) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 7.9492845136113171e-028, -1.1476888444117404e-027) (-1.6089264084951202e-027, -2.2611160916256373e-028) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) (-1.6283515856598350e-015,  6.5134083767008183e-012) 
( 3.7754763037100263e-026,  2.9952311958588000e-025) (-1.8051536770293933e-025, -1.9349691503520454e-024) 
( 8.7443866102863430e-016, -3.4977557364050425e-012) ( 5.0472086973517249e-027,  8.5423729643022944e-025) 
(-2.5111190001812506e-014,  1.0044479137560594e-010) ( 4.7396738755620611e-027, -3.0268293904970932e-027) 
(-4.9993653819572386e-027,  3.4622544585363203e-027) ( 1.0545604127020903e-025, -4.3261709259196436e-024) 
(-1.9757919388688610e-025, -2.4058161135058683e-024) ( 5.2343747165074957e-016, -2.0937505404779834e-012) 
(-3.6567707799933822e-026,  1.0297527182732424e-024) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
( 0.0000000000000000e+000,  0.0000000000000000e+000) ( 0.0000000000000000e+000,  0.0000000000000000e+000) 
